Subject,Datafile,Label
Subject09,Subject09/Subject09_Aufnahme016.csv,stand
Subject09,Subject09/Subject09_Aufnahme017.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme018.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme019.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme020.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme021.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme022.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme023.csv,sit
Subject09,Subject09/Subject09_Aufnahme024.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme025.csv,run
Subject09,Subject09/Subject09_Aufnahme026.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme027.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme028.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme029.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme030.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme031.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme032.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme033.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme034.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme035.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme036.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme037.csv,run
Subject09,Subject09/Subject09_Aufnahme038.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme039.csv,stand
Subject09,Subject09/Subject09_Aufnahme040.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme041.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme042.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme043.csv,walk
Subject09,Subject09/Subject09_Aufnahme044.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme045.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme046.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme047.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme048.csv,walk
Subject09,Subject09/Subject09_Aufnahme049.csv,run
Subject09,Subject09/Subject09_Aufnahme050.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme051.csv,sit
Subject09,Subject09/Subject09_Aufnahme052.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme053.csv,sit
Subject09,Subject09/Subject09_Aufnahme054.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme055.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme056.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme057.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme058.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme059.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme060.csv,stand
Subject09,Subject09/Subject09_Aufnahme061.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme062.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme063.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme064.csv,run
Subject09,Subject09/Subject09_Aufnahme065.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme066.csv,stand
Subject09,Subject09/Subject09_Aufnahme067.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme068.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme069.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme070.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme071.csv,stand
Subject09,Subject09/Subject09_Aufnahme072.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme073.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme074.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme075.csv,sit
Subject09,Subject09/Subject09_Aufnahme076.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme077.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme078.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme079.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme080.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme081.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme082.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme083.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme084.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme085.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme086.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme087.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme088.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme089.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme090.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme091.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme092.csv,sit
Subject09,Subject09/Subject09_Aufnahme093.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme094.csv,walk
Subject09,Subject09/Subject09_Aufnahme095.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme096.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme097.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme098.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme099.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme100.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme101.csv,stand
Subject09,Subject09/Subject09_Aufnahme102.csv,sit
Subject09,Subject09/Subject09_Aufnahme103.csv,run
Subject09,Subject09/Subject09_Aufnahme104.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme105.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme106.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme107.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme108.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme109.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme110.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme111.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme112.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme113.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme114.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme115.csv,sit
Subject09,Subject09/Subject09_Aufnahme116.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme117.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme118.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme119.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme120.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme121.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme122.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme123.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme124.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme125.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme126.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme127.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme128.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme129.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme130.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme131.csv,walk
Subject09,Subject09/Subject09_Aufnahme132.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme133.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme134.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme135.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme136.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme137.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme138.csv,walk
Subject09,Subject09/Subject09_Aufnahme139.csv,run
Subject09,Subject09/Subject09_Aufnahme140.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme141.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme142.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme143.csv,run
Subject09,Subject09/Subject09_Aufnahme144.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme145.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme146.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme147.csv,walk
Subject09,Subject09/Subject09_Aufnahme148.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme149.csv,walk
Subject09,Subject09/Subject09_Aufnahme150.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme151.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme152.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme153.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme154.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme155.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme156.csv,stand
Subject09,Subject09/Subject09_Aufnahme157.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme158.csv,stand
Subject09,Subject09/Subject09_Aufnahme159.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme160.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme161.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme162.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme163.csv,sit
Subject09,Subject09/Subject09_Aufnahme164.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme165.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme166.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme167.csv,run
Subject09,Subject09/Subject09_Aufnahme168.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme169.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme170.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme171.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme172.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme173.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme174.csv,sit
Subject09,Subject09/Subject09_Aufnahme175.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme176.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme177.csv,stand
Subject09,Subject09/Subject09_Aufnahme178.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme179.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme180.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme181.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme182.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme183.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme184.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme185.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme186.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme187.csv,walk
Subject09,Subject09/Subject09_Aufnahme188.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme189.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme190.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme191.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme192.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme193.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme194.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme195.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme196.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme197.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme198.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme199.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme200.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme201.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme202.csv,walk
Subject09,Subject09/Subject09_Aufnahme203.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme204.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme205.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme206.csv,run
Subject09,Subject09/Subject09_Aufnahme207.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme208.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme209.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme210.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme211.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme212.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme213.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme214.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme215.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme216.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme217.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme218.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme219.csv,sit
Subject09,Subject09/Subject09_Aufnahme220.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme221.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme222.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme223.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme224.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme225.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme226.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme227.csv,run
Subject09,Subject09/Subject09_Aufnahme228.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme229.csv,run
Subject09,Subject09/Subject09_Aufnahme230.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme231.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme232.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme233.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme234.csv,stand
Subject09,Subject09/Subject09_Aufnahme235.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme236.csv,walk
Subject09,Subject09/Subject09_Aufnahme237.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme238.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme239.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme240.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme241.csv,sit
Subject09,Subject09/Subject09_Aufnahme242.csv,run
Subject09,Subject09/Subject09_Aufnahme243.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme244.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme245.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme246.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme247.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme248.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme249.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme250.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme251.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme252.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme253.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme254.csv,run
Subject09,Subject09/Subject09_Aufnahme255.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme256.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme257.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme258.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme259.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme260.csv,run
Subject09,Subject09/Subject09_Aufnahme261.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme262.csv,run
Subject09,Subject09/Subject09_Aufnahme263.csv,walk
Subject09,Subject09/Subject09_Aufnahme264.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme265.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme266.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme267.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme268.csv,sit
Subject09,Subject09/Subject09_Aufnahme269.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme270.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme271.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme272.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme273.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme274.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme275.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme276.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme277.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme278.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme279.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme280.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme281.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme282.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme283.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme284.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme285.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme286.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme287.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme288.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme289.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme290.csv,stand
Subject09,Subject09/Subject09_Aufnahme291.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme292.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme293.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme294.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme295.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme296.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme297.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme298.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme299.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme300.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme301.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme302.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme303.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme304.csv,walk
Subject09,Subject09/Subject09_Aufnahme305.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme306.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme307.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme308.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme309.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme310.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme311.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme312.csv,stand
Subject09,Subject09/Subject09_Aufnahme313.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme314.csv,sit
Subject09,Subject09/Subject09_Aufnahme315.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme316.csv,walk
Subject09,Subject09/Subject09_Aufnahme317.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme318.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme319.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme320.csv,sit
Subject09,Subject09/Subject09_Aufnahme321.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme322.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme323.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme324.csv,walk
Subject09,Subject09/Subject09_Aufnahme325.csv,stand
Subject09,Subject09/Subject09_Aufnahme326.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme327.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme328.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme329.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme330.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme331.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme332.csv,stand
Subject09,Subject09/Subject09_Aufnahme333.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme334.csv,stand
Subject09,Subject09/Subject09_Aufnahme335.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme336.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme337.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme338.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme339.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme340.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme341.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme342.csv,stand
Subject09,Subject09/Subject09_Aufnahme343.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme344.csv,stand
Subject09,Subject09/Subject09_Aufnahme345.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme346.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme347.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme348.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme349.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme350.csv,run
Subject09,Subject09/Subject09_Aufnahme351.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme352.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme353.csv,stand
Subject09,Subject09/Subject09_Aufnahme354.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme355.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme356.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme357.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme358.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme359.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme360.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme361.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme362.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme363.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme364.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme365.csv,v-cut-left-Lfirst
Subject09,Subject09/Subject09_Aufnahme366.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme367.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme368.csv,stair-down
Subject09,Subject09/Subject09_Aufnahme369.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme370.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme371.csv,sit
Subject09,Subject09/Subject09_Aufnahme372.csv,walk
Subject09,Subject09/Subject09_Aufnahme373.csv,run
Subject09,Subject09/Subject09_Aufnahme374.csv,v-cut-right-Rfirst
Subject09,Subject09/Subject09_Aufnahme375.csv,run
Subject09,Subject09/Subject09_Aufnahme376.csv,curve-right-step
Subject09,Subject09/Subject09_Aufnahme377.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme378.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme379.csv,walk
Subject09,Subject09/Subject09_Aufnahme380.csv,walk
Subject09,Subject09/Subject09_Aufnahme381.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme382.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme383.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme384.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme385.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme386.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme387.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme388.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme389.csv,run
Subject09,Subject09/Subject09_Aufnahme390.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme391.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme392.csv,curve-right-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme393.csv,jump-two-leg
Subject09,Subject09/Subject09_Aufnahme394.csv,walk
Subject09,Subject09/Subject09_Aufnahme395.csv,stand
Subject09,Subject09/Subject09_Aufnahme396.csv,v-cut-right-Lfirst
Subject09,Subject09/Subject09_Aufnahme397.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme398.csv,jump-one-leg
Subject09,Subject09/Subject09_Aufnahme399.csv,sit
Subject09,Subject09/Subject09_Aufnahme400.csv,walk
Subject09,Subject09/Subject09_Aufnahme401.csv,lateral-shuffle-left
Subject09,Subject09/Subject09_Aufnahme402.csv,stand
Subject09,Subject09/Subject09_Aufnahme403.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme404.csv,curve-left-spin-Lfirst
Subject09,Subject09/Subject09_Aufnahme405.csv,curve-right-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme406.csv,stair-up
Subject09,Subject09/Subject09_Aufnahme407.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme408.csv,stand-to-sit
Subject09,Subject09/Subject09_Aufnahme409.csv,curve-left-step
Subject09,Subject09/Subject09_Aufnahme410.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme411.csv,sit
Subject09,Subject09/Subject09_Aufnahme412.csv,curve-left-spin-Rfirst
Subject09,Subject09/Subject09_Aufnahme413.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme414.csv,sit-to-stand
Subject09,Subject09/Subject09_Aufnahme415.csv,lateral-shuffle-right
Subject09,Subject09/Subject09_Aufnahme416.csv,v-cut-left-Rfirst
Subject09,Subject09/Subject09_Aufnahme417.csv,lateral-shuffle-right
